# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.4.1 - Jun. 26, 2017
# Instrument: Test_Lens.instr
# Ncount: 1000000
# Trace: no
# Gravitation: no
# Seed: 1544774756
# Directory: 100AA5mLensOn
# Param: lambda=10
# Param: position_PSD=8.2
# Param: r=100
# Param: PHI=0.001
# Param: Delta_Rho=0.6
# Param: sigma_abs=0.5
# Date: Fri Dec 14 08:39:33 2018 (1544765973)
# type: array_1d(100)
# Source: Test_Lens (Test_Lens.instr)
# component: PSDrad1
# position: 0 0 10.6108
# title: PSD monitor radial average
# Ncount: 1000000
# filename: psd1_av.dat
# statistics: X0=0.00107694; dX=0.000506869;
# signal: Min=0; Max=6.49396e-047; Mean=1.94571e-048;
# values: 1.94571e-046 8.34601e-048 58865
# xvar: r
# yvar: (I,I_err)
# xlabel: Radius [m]
# ylabel: Intensity/m^2
# xlimits: 0.00025 0.05025
# variables: r I I_err N
0.0455 7.715695371e-059 8.433598749e-059 5 
0.046 4.255696359e-057 3.71987714e-057 9 
0.0465 1.475275832e-061 7.68578021e-062 4 
0.047 3.022668928e-061 2.950086223e-061 2 
0.0475 9.740395085e-062 7.175254606e-062 2 
0.048 1.209728773e-055 1.352491079e-055 4 
0.0485 9.02176565e-058 9.576199366e-058 5 
0.049 3.361737273e-057 3.724280232e-057 3 
0.0495 5.352801776e-058 5.595812665e-058 5 
0.05 3.170287915e-056 3.470960618e-056 5 
